year,total_pop,TambonID,TambonThaiShort,DistrictThaiShort,ProvinceThai
2019,18023,840103,วัดประดู่,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,13638,840104,ขุนทะเล,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,4374,840105,บางใบไม้,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,3029,840106,บางชนะ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,3774,840107,คลองน้อย,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,1857,840108,บางไทร,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,1757,840109,บางโพธิ์,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,28219,840110,บางกุ้ง,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,3925,840111,คลองฉนาก,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี
2019,12437,840201,ท่าทองใหม่,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,5586,840202,ท่าทอง,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,9690,840203,กะแดะ,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,5714,840204,ทุ่งกง,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,9954,840205,กรูด,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,11049,840206,ช้างซ้าย,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,7219,840207,พลายวาส,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,7907,840208,ป่าร่อน,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,6348,840209,ตะเคียนทอง,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,10217,840210,ช้างขวา,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,10734,840211,ท่าอุแท,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,4306,840212,ทุ่งรัง,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,6479,840213,คลองสระ,กาญจนดิษฐ์,สุราษฎร์ธานี
2019,19508,840301,ดอนสัก,ดอนสัก,สุราษฎร์ธานี
2019,2209,840302,ชลคราม,ดอนสัก,สุราษฎร์ธานี
2019,2076,840303,ไชยคราม,ดอนสัก,สุราษฎร์ธานี
2019,13979,840304,ปากแพรก,ดอนสัก,สุราษฎร์ธานี
2019,12976,840401,อ่างทอง,เกาะสมุย,สุราษฎร์ธานี
2019,5612,840402,ลิปะน้อย,เกาะสมุย,สุราษฎร์ธานี
2019,6531,840403,ตลิ่งงาม,เกาะสมุย,สุราษฎร์ธานี
2019,5772,840404,หน้าเมือง,เกาะสมุย,สุราษฎร์ธานี
2019,9286,840405,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี
2019,20030,840406,บ่อผุด,เกาะสมุย,สุราษฎร์ธานี
2019,9852,840407,แม่น้ำ,เกาะสมุย,สุราษฎร์ธานี
2019,10805,840501,เกาะพะงัน,เกาะพะงัน,สุราษฎร์ธานี
2019,4970,840502,บ้านใต้,เกาะพะงัน,สุราษฎร์ธานี
2019,2474,840503,เกาะเต่า,เกาะพะงัน,สุราษฎร์ธานี
2019,4833,840601,ตลาดไชยา,ไชยา,สุราษฎร์ธานี
2019,7870,840602,พุมเรียง,ไชยา,สุราษฎร์ธานี
2019,5485,840603,เลม็ด,ไชยา,สุราษฎร์ธานี
2019,3790,840604,เวียง,ไชยา,สุราษฎร์ธานี
2019,5024,840605,ทุ่ง,ไชยา,สุราษฎร์ธานี
2019,5226,840606,ป่าเว,ไชยา,สุราษฎร์ธานี
2019,3878,840607,ตะกรบ,ไชยา,สุราษฎร์ธานี
2019,4520,840608,โมถ่าย,ไชยา,สุราษฎร์ธานี
2019,11299,840609,ปากหมาก,ไชยา,สุราษฎร์ธานี
2019,6803,840701,ท่าชนะ,ท่าชนะ,สุราษฎร์ธานี
2019,6283,840702,สมอทอง,ท่าชนะ,สุราษฎร์ธานี
2019,21526,840703,ประสงค์,ท่าชนะ,สุราษฎร์ธานี
2019,8306,840704,คันธุลี,ท่าชนะ,สุราษฎร์ธานี
2019,3692,840705,วัง,ท่าชนะ,สุราษฎร์ธานี
2019,8146,840706,คลองพา,ท่าชนะ,สุราษฎร์ธานี
2019,8282,840801,ท่าขนอน,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,3830,840802,บ้านยาง,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,4507,840803,น้ำหัก,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,3855,840806,กะเปา,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,3166,840807,ท่ากระดาน,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,4754,840808,ย่านยาว,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,4929,840809,ถ้ำสิงขร,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,10812,840810,บ้านทำเนียบ,คีรีรัฐนิคม,สุราษฎร์ธานี
2019,5156,840901,เขาวง,บ้านตาขุน,สุราษฎร์ธานี
2019,3626,840902,พะแสง,บ้านตาขุน,สุราษฎร์ธานี
2019,2811,840903,พรุไทย,บ้านตาขุน,สุราษฎร์ธานี
2019,4562,840904,เขาพัง,บ้านตาขุน,สุราษฎร์ธานี
2019,6783,841001,พนม,พนม,สุราษฎร์ธานี
2019,10047,841002,ต้นยวน,พนม,สุราษฎร์ธานี
2019,7179,841003,คลองศก,พนม,สุราษฎร์ธานี
2019,2686,841004,พลูเถื่อน,พนม,สุราษฎร์ธานี
2019,2650,841005,พังกาญจน์,พนม,สุราษฎร์ธานี
2019,9490,841006,คลองชะอุ่น,พนม,สุราษฎร์ธานี
2019,5095,841101,ท่าฉาง,ท่าฉาง,สุราษฎร์ธานี
2019,6445,841102,ท่าเคย,ท่าฉาง,สุราษฎร์ธานี
2019,5653,841103,คลองไทร,ท่าฉาง,สุราษฎร์ธานี
2019,4911,841104,เขาถ่าน,ท่าฉาง,สุราษฎร์ธานี
2019,5385,841105,เสวียด,ท่าฉาง,สุราษฎร์ธานี
2019,6476,841106,ปากฉลุย,ท่าฉาง,สุราษฎร์ธานี
2019,19826,841201,นาสาร,บ้านนาสาร,สุราษฎร์ธานี
2019,5646,841202,พรุพี,บ้านนาสาร,สุราษฎร์ธานี
2019,4328,841203,ทุ่งเตา,บ้านนาสาร,สุราษฎร์ธานี
